page_number,url
102,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sozialschutzpaket-iii-zu-spaet-zu-langsam-zu-halbherzig/
102,https://www.linksfraktion.de/presse/pressemitteilungen/detail/linke-freut-sich-ueber-den-sieg-von-andres-arauz-in-der-ersten-runde-der-praesidentschaftswahlen/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gewerbeflaechen-zu-sozialwohnungen/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/cdu-spaltet-das-demokratische-lager/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/waffenstopp-fuer-saudi-arabien-und-wiederaufbauhilfe-im-jemen/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/regierung-handelt-zu-spaet-und-halbherzig/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/koalitionsgipfel-verteilt-beruhigungspillen-statt-langfristige-loesungen-zu-entwickeln/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/stoppt-die-abschiebungen-nach-afghanistan/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/erster-schritt-zu-bewaffneten-drohnen/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesetzentwurf-zur-teilhabe-greift-zu-kurz/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-kann-versprechen-beim-urheberrecht-nicht-halten/
103,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zeugenvernehmung-waere-wichtig-fuer-aufklaerung-des-breitscheidplatzanschlags-gewesen/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/situation-auf-dem-arbeitsmarkt-zunehmend-dramatisch/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/demonstranten-in-der-tuerkei-nicht-im-stich-lassen/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-verantwortlichkeit-fuer-impfstoffmangel-klaeren/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/humanitaere-hilfe-fuer-region-tigray-umgehend-ermoeglichen/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ueber-deutschlands-energiepolitik-wird-nicht-in-washington-entschieden/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zukunftsvereinbarung-gilt/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/impfstoffhersteller-endlich-zu-lizenzvergabe-und-technologietransfer-verpflichten/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-linke-verurteilt-militaerputsch-in-myanmar/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-zeit-fuer-lobeshymnen-gewaltschutz-jetzt-umsetzen/
104,https://www.linksfraktion.de/presse/pressemitteilungen/detail/hausgemachte-probleme-gefaehrden-internationalen-hochschulaustausch/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/krebserregende-stoffe-in-spaghetti-nudeln-muessen-sofort-unterbunden-werden/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mautminister-scheuer-in-der-pflicht/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wirtschaftsbericht-ist-nur-ein-teil-der-wahrheit/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/atomare-abruestung-aktiv-unterstuetzen/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gute-pflege-geht-nur-mit-solidarischer-pflegevollversicherung/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/vorschlag-zur-guete/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/der-lufthansa-flugschulstandort-in-bremen-muss-erhalten-bleiben/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/landwirtschaft-braucht-faire-bezahlung/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/atomwaffen-verbieten-statt-modernisieren/
105,https://www.linksfraktion.de/presse/pressemitteilungen/detail/impfstoff-vertraege-offenlegen-und-eu-weite-impfstrategie-auf-den-weg-bringen/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zeit-fuer-reale-perspektiven-statt-durchhalteparolen/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-fleischlobby-setzt-sich-durch-bundesregierung-laesst-schlupfloch-fuer-ausbeutung-zu/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/klare-kante-statt-kuschelkurs-mit-dem-autokraten-erdogan/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-atomwaffenverbotsvertrag-endlich-unterzeichnen/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/diskussion-um-hoehere-fleischpreise-ist-eine-ablenkungsdebatte/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/freiwillige-selbstverpflichtung-der-fleischindustrie-ist-eine-luftnummer/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ausbeutung-in-der-fleischindustrie-endlich-beenden/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/der-erste-schritt-fuer-bessere-bedingungen-in-der-fleischindustrie-ist-getan-weitere-muessen-noch-fo/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-fleischindustrie-ist-ein-sammelbecken-krimineller-machenschaften/
106,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitsschutzkontrollgesetz-gegen-lobby-druck-beschliessen-werkvertraege-und-leiharbeit-in-der-fleis/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/union-darf-verbot-von-leiharbeit-in-der-fleischindustrie-nicht-laenger-blockieren/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kleiner-schritt-beim-verpackungsgesetz-mehr-waere-noetig/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/beschlossene-massnahmen-sozialvertraeglich-gestalten/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kontrollfunktion-der-betriebsraete-ist-systemrelevant/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mittelamerika-braucht-internationale-unterstuetzung-gewalt-gegen-migranten-muss-beendet-werden/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fall-nawalny-bundesregierung-ignoriert-informationsrecht-der-abgeordneten/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/koalition-tut-zu-wenig-gegen-korruption/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weitere-erpressungsversuche-der-usa/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/solidaritaet-ohne-auflagen/
107,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wirtschaftspolitik-ist-keine-magie/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/heiko-maas-muss-sich-bei-tuerkei-besuch-fuer-freilassung-von-selahattin-demirtas-einsetzen/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/freude-ja-jubeln-nein/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mit-milliarden-aufgrund-muendlicher-absprachen-jongliert/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ohne-die-usa-und-russland-waere-open-skies-vertrag-sicherheitspolitisch-nutzlos/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/lage-in-teilen-der-wirtschaft-katastrophal/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/familien-brauchen-langfristige-loesungen/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/faire-und-freie-wahlen-in-uganda-nur-schwer-moeglich/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kriegsluegen-aus-washington-keinen-glauben-schenken/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kinderrechte-staerken-geht-anders/
108,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kuba-exportiert-gesundheit-nicht-terror/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/abschiebungen-nach-afghanistan-stoppen/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ende-der-annexionspolitik-und-zugang-zu-corona-impfstoff-fuer-palaestinenserinnen-und-palaestinenser/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/internationale-hilfe-fuer-jemen-statt-trumps-kriegseskalation/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/trump-zur-rechenschaft-ziehen/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bei-der-bekaempfung-der-pandemie-duerfen-weder-wirtschaftsinteressen-noch-nationale-interessen-im-vord/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/skandalurteil-gegen-julian-assange/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/beschaeftigte-im-lockdown-schuetzen/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/appelle-helfen-nicht-gegen-die-winterliche-kaelte/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nicht-zuruecklehnen-sondern-handeln/
109,https://www.linksfraktion.de/presse/pressemitteilungen/detail/linke-begruesst-baufortschritte-bei-nord-stream-2/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/freiheit-fuer-julian-assange-4/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schutzsuchende-aus-lipa-und-lesbos-aufnehmen/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/lockdown-massnahmen-und-impfstrategie-durch-gesetze-regeln-und-nicht-durch-verordnungen/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/solidaritaet-mit-can-duendar-heisst-schmusekurs-mit-erdogan-beenden/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ruestungsexportpolitik-der-bundesregierung-in-richtung-tuerkei-geht-ueber-leichen/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nur-lippenbekenntnisse-fuer-pflegende-angehoerige/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kein-wirkungsvoller-schutz-fuer-gewerbemieten/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesetzliches-verbot-von-ruestungsexporten-ist-ueberfaellig/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gleicher-lohn-fuer-gleiche-arbeit-jetzt-ist-der-eugh-am-zug/
110,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-ausland-fernmeldeaufklaerung-des-bnd-bleibt-ein-weitgehend-kontrollfreier-raum/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutsche-bischofskonferenz-muss-handeln/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-endlich-rechtssicherheit-fuer-notfallsanitaeter-schaffen/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/atomwaffenverbotsvertrag-unterzeichnen-und-us-atomwaffen-aus-deutschland-abziehen/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pflegende-angehoerige-immer-weiter-zu-belasten-ist-schaebig/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-wiederaufnahme-der-abschiebungen-nach-afghanistan/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/leiharbeit-ist-gesetzlich-legitimierte-ausbeutung/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schmutzigen-deal-zu-westsahara-verurteilen/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/klimawandel-bekaempfen-klimagerechtigkeit-herstellen/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/grundfinanzierung-der-hochschulen-und-ausbau-der-sozialen-infrastruktur-sichern/
111,https://www.linksfraktion.de/presse/pressemitteilungen/detail/breitscheidplatz-anschlag-verfassungsschutz-agiert-freischwebend-und-unkontrolliert/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/abschiebungen-nach-syrien-sind-unrecht/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/befuerchtete-soziale-schieflage-unter-studierenden-durch-corona-bestaetigt-sich-studiumsfinanzierung/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/maskenzugang-solidarisch-und-schnell-umsetzen/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bankrotterklaerung-der-europaeischen-union/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/konzernfreundliche-agrarpolitik-beenden/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verschwoerungsideologen-lassen-sich-nicht-geheimdienstlich-bekaempfen/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/der-schutz-der-menschenrechte-muss-prioritaet-haben-gerade-in-der-corona-pandemie/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/besetzung-vom-danni-ist-riesenerfolg-fuer-klimabewegung/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-waffenembargo-gegen-die-tuerkei-zwingend-und-ueberfaellig/
112,https://www.linksfraktion.de/presse/pressemitteilungen/detail/boden-als-oeffentliches-gut-schuetzen/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eskalationskurs-gegen-venezuela-beenden-anerkennung-guaidos-zuruecknehmen/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundestag-muss-ueber-konsequente-massnahmen-gegen-die-pandemie-beraten-und-entscheiden/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gleichstellungspolitik-der-bundesregierung-weiterhin-zu-defensiv/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kitafinanzierung-dauerhaft-sichern/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-endlich-voraussetzungen-fuer-gleichwertige-lebensverhaeltnisse-schaffen/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/abschiebestopp-fuer-syrien-muss-verlaengert-werden/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sevim-dagdelen-und-gregor-gysi-beim-us-whistleblower-edward-snowden-in-moskau-1/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutschland-muss-die-organisation-fuer-sicherheit-und-zusammenarbeit-in-europa-staerken/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-truppenabzug-beschleunigen-statt-blockieren/
113,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesetzliche-regelungen-zum-schutz-von-menschen-in-pflegeheimen-sind-ueberfaellig/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kampf-gegen-hunger-muss-ins-zentrum-der-entwicklungspolitik/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesetzliche-rente-in-der-krise-ausbauen/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitsmarkt-muss-barrierefrei-und-inklusiv-werden/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/cdu-rentenkonzept-bedeutet-arbeiten-bis-zum-umfallen-und-schwaecht-die-gesetzliche-rente/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/linke-gruene-und-fdp-wollen-gegen-wahlrechtsreform-klagen/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/rechteabbau-stoppen-kinder-und-jugendhilfe-weiterentwickeln/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ohne-pflegevollversicherung-droht-weiterer-exodus-der-beruflich-pflegenden/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/rechte-netzwerke-in-sicherheitsbehoerden-und-gesellschaft-endlich-offenlegen/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/digitalisierung-und-klimakrise-zwingend-zusammendenken/
114,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kein-fussball-ohne-menschenrechte/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-moderne-sklaverei-endlich-wirksam-bekaempfen/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pflegefinanzierung-jetzt-reformieren-damit-pflege-nicht-mehr-krank-macht/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eine-starke-arbeitslosenversicherung-zur-ueberwindung-der-wirtschaftskrise/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zum-welt-aids-tag-solidaritaet-forschung-und-mediale-aufmerksamkeit-duerfen-nicht-nachlassen/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aufruestungsplaene-von-annalena-baerbock-sind-regierungsversessen-und-klimafeindlich/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-reformplaene-ablehnen-und-truppen-aus-afghanistan-umgehend-abziehen/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weiterbau-an-nord-stream-2-ist-zu-begruessen/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-alternative-und-keine-ahnung-von-rente/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutsche-soldaten-aus-afghanistan-abziehen/
115,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wahlkampfhaushalt/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eine-kehrtwende-in-der-drogenpolitik-koennte-menschenleben-retten/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/planlosigkeit-der-regierung-bei-den-ueberbrueckungshilfen-schafft-frust-bei-den-unternehmen/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/faire-tarifvertraege-fuer-den-einzelhandel-statt-mehr-sonntagsoeffnung/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-stuetzpunkt-ramstein-umgehend-schliessen/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weitere-eskalation-der-gewalt-in-aethiopien-muss-jetzt-verhindert-werden-waffenlieferungen-sofort-s/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitsmarkt-regulieren-statt-deregulieren-um-beschaeftigte-vor-den-auswirkungen-der-pandemie-zu-sch/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/28-milliarden-euro-hilfeschrei-der-kommunen-koalition-muss-foerderprogramm-zur-sanierung-kommuna/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/riester-rente-ist-krachend-gescheitert/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sanktionen-nur-risiken-und-nebenwirkungen/
116,https://www.linksfraktion.de/presse/pressemitteilungen/detail/regelbedarf-fuer-grundsicherungsbeziehende-muesste-bei-658-euro-liegen-plus-stromkosten/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-versagt-bei-armutsbekaempfung-2/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-linke-beantragt-aktuelle-stunde-zur-rolle-von-olaf-scholz-bei-den-cum-ex-steuerdeals/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/humanitaere-hilfe-angesichts-corona-fuer-afghanistan-erhoehen-und-abschiebestopp-aus-deutschland-verlaen/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/waffenexporte-an-erdogans-kriegsmarine-stoppen/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eine-sichere-bahn-fuer-alle-nicht-nur-fuer-ministeriumsangestellte/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/karliczek-betreibt-stueckwerk-auf-kosten-der-studierenden/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/dem-klaren-bekenntnis-der-cdu-zur-erwerbstaetigenversicherung-muessen-jetzt-taten-folgen/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/coronabedingte-einkommensverluste-machen-sofortmassnahmen-fuer-untere-einkommensgruppen-zwingend-noetig/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bamf-muss-syrischen-kriegsverweigerern-fluechtlingsschutz-gewaehren/
117,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kinderarmut-ist-verfestigtes-problem/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verbot-von-unlauteren-handelspraktiken-lindert-symptome-schafft-aber-keine-augenhoehe/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/beitritt-der-eu-zur-menschenrechtskonvention-endlich-umsetzen/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/echter-multilateralismus-statt-geopolitik/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundeswehr-endlich-vollstaendig-aus-afghanistan-abziehen/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-graue-woelfe-zuegig-verbieten/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/stillstand-fuer-solo-selbstaendige-linke-fordert-fiktiven-unternehmerlohn-rueckwirkend-ab-maerz/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schluss-mit-der-oeffentlich-finanzierten-grabpflege-fuer-kz-kommandanten-und-andere-ns-verbrecher/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/marokkos-militaereinsatz-in-der-westsahara-verurteilen/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pflegepolitik-im-blindflug/
118,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zweckoptimismus-bei-der-steuerschaetzung-hilft-den-menschen-nicht/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aethiopische-regierung-muss-angriffe-auf-eigene-bevoelkerung-sofort-stoppen-un-muss-vermitteln/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/moegliches-verbot-der-grauen-woelfe-lange-ueberfaellig/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/benoetigte-hilfen-nicht-verschleppen/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/solidarische-pflegevollversicherung-ist-alternativlos/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/existenzbedrohende-lage-nicht-beschoenigen/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/imamausbildung-in-deutschland-ist-ueberfaellig/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sicherheit-der-armenier-in-berg-karabach-garantieren/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/impfstrategie-muss-im-bundestag-beraten-und-beschlossen-werden/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/teststrategie-der-bundesregierung-blendet-pflegenotstand-aus/
119,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-ministerrat-mangelt-es-an-kenntnis-zu-mechanismen-der-digitalen-gesellschaft/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/agrarfoerderung-konsequent-auf-loesung-der-sozialen-und-oekologischen-krise-in-der-eu-ausrichten/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ergebnis-der-us-wahl-anerkennen-maengel-beheben/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/diw-studie-im-auftrag-der-fraktion-die-linke-und-der-rosa-luxemburg-stiftung-vermoegensabgabe-fuer-d/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/alle-kriegsverbrechen-ahnden/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/erdogans-graue-woelfe-auch-in-deutschland-verbieten/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/trump-macht-sich-beim-klimaschutz-aus-dem-staub/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/einsatzplanungen-gefaehrden-gruendliche-und-dringend-gebotene-aufklaerung-beim-ksk/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/baulandmobilisierungsgesetz-verdient-seinen-namen-nicht-umwandlungsverbot-weiter-ausgehoehlt/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/minijobs-nicht-ausweiten-sondern-in-regulaere-beschaeftigung-ueberfuehren/
120,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verurteilung-des-menschenverachtenden-terroranschlags-in-wien/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/geistige-eigentumsrechte-auf-produkte-gegen-covid-19-aussetzen/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pflegende-angehoerige-zahlen-preis-fuer-sparkurs-der-bundesregierung/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/lager-vathy-auf-samos-aufloesen/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-straffreiheit-fuer-is-terroristen-kobane-zum-sitz-eines-un-sondertribunals-machen/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesagrarministerium-braucht-bei-corona-endlich-belastbare-datengrundlage-fuer-krisenmanagement/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/20-jahre-un-resolution-1325-frauen-und-maedchen-vor-kriegsgewalt-schuetzen/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/regierungsplaene-zur-pressefoerderung-sind-enttaeuschend/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/flaechendeckende-schliessungen-ohne-begruendung-sind-nicht-akzeptabel/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/das-system-der-sozialen-sicherung-muss-deutlich-und-schnellstmoeglich-verbessert-werden/
121,https://www.linksfraktion.de/presse/pressemitteilungen/detail/moratorium-fuer-netzausbau/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/krankenhausfinanzierung-coronafest-machen-und-fallpauschalen-aussetzen/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/raeumung-von-camp-pikpa-auf-lesbos-verhindern/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verantwortung-fuer-die-digitale-infrastruktur-uebernehmen/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutscher-mindestlohn-immer-noch-zu-niedrig/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/enquete-kommission-ki-bleibt-unter-ihren-moeglichkeiten-chance-fuer-sozial-oekologische-transformatio/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/hinterzimmerbeschluesse-gefaehrden-demokratie-und-pandemiebekaempfung/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pflegevollversicherung-statt-vollmundiger-floskeln/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/berg-karabach-neue-angriffe-aserbaidschans-verurteilen/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/glueckwunsch-an-die-bewegung-fuer-eine-verfassungsreform-in-chile/
122,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gemeinsame-erklaerung-zum-tod-von-thomas-oppermann/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/atomwaffenverbotsvertrag-tritt-2021-in-kraft/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-ein-voelkerrechtlich-wasserdichtes-lieferkettengesetz-auf-den-weg-bringen/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kein-krieg-der-sterne-aus-der-pfalz-nein-zum-nato-space-center-in-ramstein/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-agrarpolitik-droht-an-sozialen-und-oekologischen-herausforderungen-zu-scheitern/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/neue-digitale-normalitaet-in-der-arbeitswelt-besonders-anfaellig/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kommunen-endlich-die-aufnahme-von-schutzsuchenden-erlauben/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fuer-echte-partizipation-braucht-es-endlich-gesetzesaenderungen/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-nach-wahl-in-bolivien-transparente-auszaehlung-einfordern/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aufruestung-stoppen-armut-und-hunger-effizient-bekaempfen/
123,https://www.linksfraktion.de/presse/pressemitteilungen/detail/konkrete-solidaritaet-mit-zypern-und-griechenland/
124,https://www.linksfraktion.de/presse/pressemitteilungen/detail/spaete-einsicht-nachbesserung-der-coronahilfen-fuer-soloselbstaendige-und-die-veranstaltungsbranche-i/
124,https://www.linksfraktion.de/presse/pressemitteilungen/detail/endlich-wirksame-ueberbrueckungshilfen-schaffen/
