"page_number","urls"
439,"https://afdbundestag.de/glaser-jahressteuergesetz-mit-luecken/"
439,"https://afdbundestag.de/live-coronakompakt-mit-sebastian-muenzenmaier-und-peter-boehringer-afd-fraktion-im-bundestag/"
439,"https://afdbundestag.de/lucassen-spd-kuendigt-unseren-soldaten-die-unterstuetzung-auf/"
440,"https://afdbundestag.de/gauland-staatliches-vorgehen-gegen-regierungskritik-ist-bedenklich/"
440,"https://afdbundestag.de/wiehle-mrosek-kanzlerin-merkel-muss-wegen-ihrer-rolle-beim-koalitionsvertrag-2013-als-zeugin-vor-den-untersuchungsausschuss-pkw-maut/"
440,"https://afdbundestag.de/protschka-harter-brexit-wuerde-die-deutsche-landwirtschaft-schwer-treffen/"
440,"https://afdbundestag.de/brandner-beschaemende-vorfaelle-im-rechtsausschuss-stellvertretender-vorsitzender-ist-nicht-in-der-lage-den-ausschuss-zu-leiten/"
440,"https://afdbundestag.de/schlepperei-und-die-rolle-deutscher-nichtregierungsorganisationen/"
440,"https://afdbundestag.de/foerderung-des-antifa-films-und-morgen-die-ganze-welt/"
440,"https://afdbundestag.de/leerstand-und-miethoehebegrenzung-bei-bundeseigenen-mietwohnungen/"
440,"https://afdbundestag.de/drohende-impfpflicht-buerger-fragen-robby-schlund-antwortet/"
441,"https://afdbundestag.de/hoechst-absurde-ratschlaege-der-kanzlerin/"
441,"https://afdbundestag.de/spangenberg-huber-oeffentliche-petition-fordert-einberufung-einer-expertenkommission-zum-corona-lockdown/"
441,"https://afdbundestag.de/chrupalla-hampel-ausfuehrliches-gespraech-mit-russlands-aussenminister-lawrow/"
441,"https://afdbundestag.de/seitz-fatah-besuche-des-rechtspolitischen-sprechers-der-spd-fraktion-zeigen-strukturelles-problem-in-der-sozialdemokratie-auf/"
441,"https://afdbundestag.de/friesen-prominente-unterstuetzen-afd-forderung-nach-einem-deutsch-russischen-jugendwerk/"
441,"https://afdbundestag.de/reusch-gesetzentwurf-der-koalition-zur-bekaempfung-des-sexuellen-missbrauchs-von-kindern-ist-voellig-misslungen/"
441,"https://afdbundestag.de/von-den-obersten-bundesbehoerden-und-denen-nachgeordneten-behoerden-seit-dem-1-juni-2018-in-auftrag-gegebene-studien-und-gutachten/"
441,"https://afdbundestag.de/unterstuetzungsmassnahmen-fuer-die-deutsche-musikindustrie-im-zusammenhang-mit-der-corona-pandemie/"
442,"https://afdbundestag.de/deutschlandbezogene-einzelheiten-zu-next-generation-eu-und-stellung-der-bundesregierung-hinsichtlich-einer-europaeischen-arbeitslosenversicherung/"
442,"https://afdbundestag.de/aussenkommunikation-und-nutzen-von-sozialen-medien-innerhalb-der-bundesregierung/"
442,"https://afdbundestag.de/wiehle-statt-nostalgischer-eisenbahn-fantasien-angeschlagene-luftverkehrsbranche-staerken/"
442,"https://afdbundestag.de/harder-kuehnel-kein-bleiberecht-fuer-vergewaltiger/"
442,"https://afdbundestag.de/verstoesse-und-sanktionen-nationale-verstossdatei-im-seefischereigesetz/"
442,"https://afdbundestag.de/gottschalk-olaf-scholz-muss-bafin-praesident-hufeld-entlassen/"
442,"https://afdbundestag.de/protschka-landwirte-in-existenzieller-notlage-wegen-zu-niedriger-preise/"
442,"https://afdbundestag.de/felser-verbots-soeder-ueberspannt-den-bogen/"
443,"https://afdbundestag.de/gauland-inlandsgeheimdienst-darf-nicht-als-waffe-gegen-regierungskritiker-missbraucht-werden/"
443,"https://afdbundestag.de/von-gottberg-hoechste-zeit-fuer-spuerbare-finanzielle-hilfen-fuer-schweinehalter-milch-und-kartoffelbauern/"
443,"https://afdbundestag.de/russischer-aussenminister-lawrow-empfaengt-stellvertretenden-fraktionschef-chrupalla/"
443,"https://afdbundestag.de/spangenberg-panikmache-seitens-die-welt-geht-an-corona-realitaet-vorbei/"
443,"https://afdbundestag.de/brandner-staatsanwaelte-duerfen-nicht-weisungsgebunden-sein/"
443,"https://afdbundestag.de/muenzenmaier-bayern-uebernimmt-afd-forderung-vom-juni-2020-zur-dauerhaften-senkung-der-mehrwertsteuer-auf-speisen-und-getraenke-in-der-gastronomie/"
443,"https://afdbundestag.de/unbedenklichkeit-von-schutzmasken-im-taeglichen-leben-waehrend-der-corona-krise/"
443,"https://afdbundestag.de/abwasserentsorgung-in-vietnam-ii-nachfrage-zu-der-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-22281/"
444,"https://afdbundestag.de/jongen-hebner-afd-fraktion-wirkt-gvl-schuettet-im-jahre-2020-endlich-umfassende-gelder-an-rechteinhaber-aus/"
444,"https://afdbundestag.de/beatrix-von-storch-armenier-in-deutschland-schuetzen-und-erdogans-graue-woelfe-verbieten/"
444,"https://afdbundestag.de/felser-urteil-zur-geschlechtsneutralen-ansprache-verursacht-sinnlose-buerokratie/"
444,"https://afdbundestag.de/nicht-vollstreckte-haftbefehle-zum-stichtag-30-september-2020/"
444,"https://afdbundestag.de/stand-des-ruestungsprojektes-nh90-nht-sea-lion/"
444,"https://afdbundestag.de/anstieg-von-zwangsehen-kinderehen-fruehschwangerschaften-und-weiblicher-genitalverstuemmelung-waehrend-der-corona-pandemie/"
444,"https://afdbundestag.de/gesellschaftliche-situation-von-mehrkindfamilien/"
444,"https://afdbundestag.de/massnahmen-der-bundesregierung-zur-foerderung-der-deutschen-sprache-in-dem-zeitraum-vom-1-september-2018-bis-zum-30-september-2020/"
445,"https://afdbundestag.de/brandner-dramatischer-anstieg-der-haftbefehle-im-bereich-des-islamismus-wir-sitzen-auf-einer-tickenden-zeitbombe/"
445,"https://afdbundestag.de/hampel-attentat-im-iran-messen-mit-zweierlei-mass/"
445,"https://afdbundestag.de/weidel-gauland-verlaengerung-des-lockdowns-ist-verantwortungslos/"
445,"https://afdbundestag.de/sonderfluege-fuer-tuerkische-staatsbuerger-von-deutschland-in-die-tuerkei/"
445,"https://afdbundestag.de/brandner-steuermittel-fuer-werbefilme-von-joko-und-klaas-sind-eine-zumutung/"
445,"https://afdbundestag.de/bundesmittel-zur-bekaempfung-des-extremismus-in-den-jahren-2018-und-2019/"
445,"https://afdbundestag.de/foerderung-von-projekten-veranstaltungen-und-publikationen-aus-mitteln-des-bundeshaushaltes-die-die-parteien-parteiuntergliederungen-und-fraktionen-seit-dem-1-mai-2018-thematisieren/"
445,"https://afdbundestag.de/korrekturbitten-des-bundesministeriums-fuer-wirtschaftliche-zusammenarbeit-und-entwicklung-bmz-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksach/"
446,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-suedafrika-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
446,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-mosambik-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
446,"https://afdbundestag.de/plaene-der-bundesregierung-in-bezug-auf-die-digitale-souveraenitaet/"
446,"https://afdbundestag.de/protschka-deutsche-schweinehalter-entlasten-exporte-nach-china-wieder-oeffnen/"
446,"https://afdbundestag.de/sichert-arbeitsmarkt-stirbt-an-corona-politik-der-bundesregierung/"
446,"https://afdbundestag.de/korrekturbitten-des-presse-und-informationsamts-der-bundesregierung-bpa-gegenueber-medien-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19/"
446,"https://afdbundestag.de/das-bundesprogramm-demokratie-leben-aktiv-gegen-rechtsextremismus-gewalt-und-menschenfeindlichkeit-stand-30-juni-2020/"
446,"https://afdbundestag.de/alice-weidel-lockdown-politik-ruiniert-volkswirtschaft-und-staatsfinanzen/"
447,"https://afdbundestag.de/wissenschaftliche-grundlage-fuer-eine-5050-quote-fuer-maenner-und-frauen-bei-sorge-und-erwerbsarbeit/"
447,"https://afdbundestag.de/nichtstaatliche-entwicklungszusammenarbeit-in-der-republik-indien-mit-fokus-auf-frauenfoerderung-und-gleichberechtigung-der-geschlechter-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfra/"
447,"https://afdbundestag.de/bemuehungen-der-bundesregierung-zur-freilassung-politisch-gefangener-im-ausland-stand-30-juni-2020/"
447,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-botsuana-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
447,"https://afdbundestag.de/gauland-forderung-von-brinkhaus-nach-staerkerer-beteiligung-der-bundeslaender-berechtigt/"
447,"https://afdbundestag.de/protschka-angebliche-pestizid-belastung-in-der-luft-bundesregierung-darf-sich-nicht-an-ideologischer-panikmache-beteiligen/"
447,"https://afdbundestag.de/foerderung-von-moscheen-durch-bund-und-laender-im-zusammenhang-mit-der-corona-pandemie/"
447,"https://afdbundestag.de/chronologie-der-konsolidierung-der-informationstechnik-des-bundes/"
448,"https://afdbundestag.de/sonderauswertung-der-polizeilichen-kriminalstatistik-pks-kriminalitaet-von-zuwanderern/"
448,"https://afdbundestag.de/nichtstaatliche-entwicklungszusammenarbeit-in-der-republik-chile-mit-fokus-auf-frauenfoerderung-und-gleichberechtigung-der-geschlechter/"
448,"https://afdbundestag.de/ausgestaltung-der-ausserordentlichen-wirtschaftshilfe-des-bundes-zum-ausgleich-der-umsatzausfaelle-durch-den-november-lockdown/"
448,"https://afdbundestag.de/maier-aus-gran-canaria-darf-kein-zweites-lesbos-werden/"
448,"https://afdbundestag.de/beratervertraege-des-bundesministeriums-des-innern-fuer-bau-und-heimat/"
448,"https://afdbundestag.de/zwischenbilanz-bei-der-berufung-von-100-zusaetzlichen-ki-professuren/"
448,"https://afdbundestag.de/deutschlands-initiative-zum-meeresschutzgebiet-weddellmeer-in-der-antarktis/"
448,"https://afdbundestag.de/kurs-deutscher-hochseefischerei-entlang-europaeischer-finanz-und-foerderinstrumente/"
449,"https://afdbundestag.de/tontraeger-heimatlieder-aus-deutschland-der-bundeszentrale-fuer-politische-bildung/"
449,"https://afdbundestag.de/aktueller-stand-zum-schutz-der-wale-und-anderer-meeressaeuger/"
449,"https://afdbundestag.de/rueckkehr-von-fluechtlingen-in-den-irak/"
449,"https://afdbundestag.de/gottschalk-csu-uebernimmt-antrag-der-afd-fraktion-zur-entlastung-der-gastronomie/"
449,"https://afdbundestag.de/gauland-fuer-die-gruenen-ist-schutz-von-gewalttaetern-wichtiger-als-schutz-der-einheimischen-bevoelkerung/"
449,"https://afdbundestag.de/braun-herdt-endlich-weltweit-auf-religioesen-extremismus-reagieren/"
449,"https://afdbundestag.de/gehrke-ihre-diagnose-geht-niemanden-etwas-an-schluss-mit-den-offenlegungen/"
449,"https://afdbundestag.de/brandner-marina-weisband-als-rednerin-bei-gedenkstunde-unzumutbar-und-klarer-tabubruch/"
450,"https://afdbundestag.de/muenzenmaier-skigebiete-oeffnen-merkels-europaeische-allmachtsfantasien-stoppen/"
450,"https://afdbundestag.de/felser-klimaterroristen-bringen-menschen-in-lebensgefahr/"
450,"https://afdbundestag.de/podolay-wurde-die-grippe-im-jahr-2020-ausgerottet/"
450,"https://afdbundestag.de/gauland-eu-doppelmoral-im-streit-um-den-rechtsstaatsmechanismus/"
450,"https://afdbundestag.de/lockdown-verlaengerung-buerger-fragen-detlev-spangenberg-antwortet/"
450,"https://afdbundestag.de/kurz-vorgestellt-afd-landesgruppe-mecklenburg-vorpommern/"
450,"https://afdbundestag.de/pk-peter-boehringer-zu-den-ergebnissen-der-bereinigungssitzung-des-haushaltsausschusses-afd/"
450,"https://afdbundestag.de/protschka-duerfen-die-deutschen-schweinehalter-nicht-im-stich-lassen/"
451,"https://afdbundestag.de/einsatzbereitschaft-des-flugabwehrsystems-mantis-in-mali/"
451,"https://afdbundestag.de/korrekturbitten-des-bundesministeriums-der-verteidigung-bmvg-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-7472/"
451,"https://afdbundestag.de/wasserkooperation-im-nilbecken-ii-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-22212/"
451,"https://afdbundestag.de/reichardt-kinder-duerfen-keine-frage-von-kosten-sein/"
451,"https://afdbundestag.de/massnahmen-gegen-lebensmittelverschwendung-bewertung-der-beste-reste-app-von-zu-gut-fuer-die-tonne/"
451,"https://afdbundestag.de/seitz-vertragsfreiheit-nicht-durch-verbote-einschraenken/"
451,"https://afdbundestag.de/spaniel-plaene-zur-einfuehrung-der-abgasnorm-euro-7-sind-todesstoss-fuer-deutsche-automobilindustrie/"
451,"https://afdbundestag.de/gegenseitige-staatsbesuche-deutschland-und-die-vereinigten-staaten-von-amerika-usa/"
452,"https://afdbundestag.de/korrekturbitten-der-beauftragten-der-bundesregierung-fuer-kultur-und-medien-bmk-gegenueber-medien-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucks/"
452,"https://afdbundestag.de/protschka-afd-fraktion-begruesst-die-forschung-an-alternativen-methoden-zu-tierversuchen/"
452,"https://afdbundestag.de/spangenberg-droht-dem-beruf-des-heilpraktikers-das-aus/"
452,"https://afdbundestag.de/weidel-gauland-vorschriften-bis-in-den-persoenlichsten-bereich-sind-unverhaeltnismaessig/"
452,"https://afdbundestag.de/souveraenitaet-bewahren-aus-dem-bericht-des-bundesrechnungshofes-zu-sustainable-finance-konsequenzen-ziehen/"
452,"https://afdbundestag.de/opcw-bericht-im-sogenannten-fall-nawalny-und-die-rechtshilfeersuchen-der-russischen-foederation-in-diesem-fall/"
452,"https://afdbundestag.de/sozialleistungsbezug-verpflichtungserklaerung-nach-den-%c2%a7%c2%a7-66-68-des-aufenthaltsgesetzes-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache/"
452,"https://afdbundestag.de/auswirkungen-von-mutmasslich-insektenfoerdernden-saatgutmischungen/"
453,"https://afdbundestag.de/so-entlarvt-stephan-brandner-mit-2-fragen-den-quoten-unsinn-der-regierung-afd-fraktion/"
453,"https://afdbundestag.de/felser-mutmasslicher-angriff-auf-das-kanzleramt-muss-lueckenlos-aufgeklaert-werden/"
453,"https://afdbundestag.de/korrekturbitten-des-bundesministeriums-fuer-wirtschaft-und-energie-bmwi-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-7472/"
453,"https://afdbundestag.de/korrekturbitten-der-bundesnetzagentur-bnetza-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-7472/"
453,"https://afdbundestag.de/straftaten-an-thueringer-bahnhoefen-und-flughaefen-seit-dem-jahr-2017/"
453,"https://afdbundestag.de/protschka-vollstaendiges-werkvertragsverbot-in-der-fleischwirtschaft-gefaehrdet-die-heimische-fleischproduktion/"
453,"https://afdbundestag.de/podolay-bevoelkerung-im-dauer-schockzustand/"
453,"https://afdbundestag.de/ambulante-aerztliche-versorgung-mit-digitalisierung-buerokratie-abbauen-statt-ausbauen/"
454,"https://afdbundestag.de/heilpraktiker-berufsbild-schuetzen-und-weiterentwickeln/"
454,"https://afdbundestag.de/abgasnorm-euro-7-stoppen-verbot-des-verbrennungsmotors-durch-die-eu-verhindern/"
454,"https://afdbundestag.de/lebensrecht-ungeborener-gewaehrleisten-gesetzliche-regelungen-zur-schwangerschaftskonfliktberatung-verbessern/"
454,"https://afdbundestag.de/umsatzsteuer-auf-babywindeln-absenken/"
454,"https://afdbundestag.de/gesellschaftlichen-zusammenhalt-staerken-nationalen-aktionsplan-gegen-rassismus-aufheben/"
454,"https://afdbundestag.de/neuordnung-der-deutschen-sahelpolitik-anhand-realpolitischer-richtlinien/"
454,"https://afdbundestag.de/wertewandel-im-oeffentlichen-rundfunk-und-an-oeffentlichen-schulen-hervorhebung-der-bedeutung-von-ungeborenem-leben-und-neugeburten-fuer-verfassung-staat-und-gesellschaft/"
454,"https://afdbundestag.de/verwirklichung-des-kinderwunsches-unterstuetzung-der-entscheidung-fuer-ein-drittes-kind/"
455,"https://afdbundestag.de/aktive-familienpolitik-durch-baby-willkommensdarlehen/"
455,"https://afdbundestag.de/innenstaedte-als-heimatraum-lebensfaehigkeit-entwickeln-veroedung-stoppen/"
455,"https://afdbundestag.de/innenstaedte-erhalten-umnutzung-von-gewerbeimmobilien-erleichtern/"
455,"https://afdbundestag.de/keine-deutsche-unterstuetzung-fuer-neo-osmanische-grossmachttraeume-beschwichtigungspolitik-gegenueber-erdogan-beenden/"
455,"https://afdbundestag.de/fraktionsvorstand-beschliesst-sanktionen-gegen-abgeordnete/"
455,"https://afdbundestag.de/das-geplante-arbeitsschutzkontrollgesetz-der-bundesregierung-und-moegliche-folgen-fuer-die-heimische-fleischbranche/"
455,"https://afdbundestag.de/reformbedarf-bei-medizinisch-technischen-assistenten-in-krankenhaeusern-und-arztpraxen/"
455,"https://afdbundestag.de/keuter-wir-sagen-nein-zum-corona-soli/"
456,"https://afdbundestag.de/bernhard-erfolgreiche-arbeit-der-baden-wuerttembergischen-landesgruppe-fortsetzen/"
456,"https://afdbundestag.de/live-pressekonferenz-der-afd-fraktion-diese-woche-im-bundestag/"
456,"https://afdbundestag.de/re-identifikationsrisiko-im-digitale-versorgung-gesetz-und-in-der-datentransparenzverordnung-reduzieren/"
456,"https://afdbundestag.de/korrekturbitten-des-bundesministeriums-fuer-verkehr-und-digitale-infrastruktur-bmvi-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-7472/"
456,"https://afdbundestag.de/korrekturbitten-des-bundesamts-fuer-migration-und-fluechtlinge-bamf-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-7472/"
456,"https://afdbundestag.de/suessstoffe-statt-zucker-in-erfrischungsgetraenken-rezepturveraenderungen-und-die-nationale-reduktions-und-innovationsstrategie-fuer-zucker-fette-und-salz-in-fertigprodukten/"
456,"https://afdbundestag.de/entwicklung-der-islamistenszene-in-frankreich-und-lehren-fuer-deutschland/"
456,"https://afdbundestag.de/autos-als-waffen-fahrzeugattacken-in-der-bundesrepublik-deutschland/"
457,"https://afdbundestag.de/hampel-die-mission-irini-braucht-ein-robustes-mandat-oder-sie-wird-beerdigt/"
457,"https://afdbundestag.de/gauland-verbotsdiskussion-zeigt-nervositaet-der-altparteien/"
457,"https://afdbundestag.de/boehringer-olaf-scholz-uebertrifft-die-schlimmsten-erwartungen-bundeshaushalt-2021-nun-mit-160-milliarden-schulden/"
457,"https://afdbundestag.de/wasserkooperation-im-nilbecken-iii-nachfrage-zu-der-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-22212/"
457,"https://afdbundestag.de/rund-um-die-deutsche-ernaehrungspolitik-und-die-empfehlungen-des-wissenschaftlichen-beirats-fuer-agrarpolitik-ernaehrung-und-gesundheitlichen-verbraucherschutz/"
457,"https://afdbundestag.de/freiwillige-uebernahme-von-unbegleiteten-minderjaehrigen-fluechtlingen-und-gefluechteten-familien-aus-griechenland-in-die-bundesrepublik-deutschland/"
457,"https://afdbundestag.de/ausgleichsabgabe-menschen-mit-behinderung/"
457,"https://afdbundestag.de/brandner-bundesregierung-spielt-anwaelte-gegen-dolmetscher-und-sachverstaendige-aus/"
458,"https://afdbundestag.de/alice-weidel-frauenquote-ist-klientelpolitik-sozialistischer-praegung/"
458,"https://afdbundestag.de/brandner-641-014-reiseausweise-fuer-fluechtlinge-seit-2018-ausgestellt/"
458,"https://afdbundestag.de/muenzenmaier-schulze-versetzt-gastronomie-den-todesstoss-mit-ausweitung-der-mehrwegpflicht-in-der-corona-krise/"
458,"https://afdbundestag.de/podolay-die-osze-auf-grundlage-der-ksze-prinzipien-reformieren/"
458,"https://afdbundestag.de/brandner-einstweiliger-rechtsschutz-gegen-die-maskenpflicht-im-bundestag-abgelehnt-wir-pruefen-weitere-schritte/"
458,"https://afdbundestag.de/beschluss-der-fraktionsversammlung-zu-den-vorfaellen-im-bundestag/"
458,"https://afdbundestag.de/infektionsschutzgesetz-buerger-fragen-stephan-brandner-antwortet/"
458,"https://afdbundestag.de/reiseausweise-fuer-fluechtlinge-stand-30-september-2020/"
459,"https://afdbundestag.de/corona-intensivbetten-in-deutschland/"
459,"https://afdbundestag.de/korrekturbitten-des-bundesministeriums-fuer-umwelt-naturschutz-und-nukleare-sicherheit-bmu-im-maerz-2020-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-1/"
459,"https://afdbundestag.de/einfluss-der-bundesweiten-studie-pestizid-belastung-der-luft-auf-das-insektenschutzgesetz/"
459,"https://afdbundestag.de/bauschaeden-an-der-autobahn-8-zwischen-muenchen-obermenzing-und-autobahnkreuz-ulm-elchingen/"
459,"https://afdbundestag.de/erfassung-antiziganistischer-straftaten-in-dem-zeitraum-vom-1-august-2019-bis-zum-30-september-2020/"
459,"https://afdbundestag.de/gebietsfremde-schadorganismen-in-deutschen-waeldern/"
459,"https://afdbundestag.de/dieses-gesetz-nimmt-den-buergern-die-rechte-corona-kompakt-afd-fraktion-im-bundestag/"
459,"https://afdbundestag.de/stoerer-dr-alexander-gauland-und-dr-bernd-baumann-nehmen-stellung-afd-fraktion-im-bundestag/"
460,"https://afdbundestag.de/gauland-friedliche-demonstranten-sind-keine-demokratiefeinde/"
460,"https://afdbundestag.de/weidel-gauland-gaeste-haben-sich-inakzeptabel-verhalten/"
460,"https://afdbundestag.de/sachstand-zu-sogenannten-losen-antifa-gruppierungen/"
460,"https://afdbundestag.de/offene-fragen-bezueglich-des-mutmasslichen-anschlags-auf-alexej-nawalny/"
460,"https://afdbundestag.de/zivile-seenotrettung-durch-organisationen-mit-sitz-in-deutschland-in-dem-zeitraum-von-august-2018-bis-september-2020/"
460,"https://afdbundestag.de/sekundaermigration-aus-griechenland-nach-deutschland/"
460,"https://afdbundestag.de/aktionswoche-deutschland-rettet-lebensmittel/"
460,"https://afdbundestag.de/asylentscheidungen-des-bundesamtes-fuer-migration-und-fluechtlinge-in-thueringen-2/"
461,"https://afdbundestag.de/spangenberg-schlund-abstimmung-zum-3-bevoelkerungsschutzgesetz-ein-trauriger-tag-fuer-die-freiheitlich-demokratische-grundordnung/"
461,"https://afdbundestag.de/baumann-keinerlei-erkenntnisse-auf-einschleusung-von-personen/"
461,"https://afdbundestag.de/afd-fraktion-protestiert-im-bundestag-afd-fraktion-im-bundestag/"
461,"https://afdbundestag.de/karsten-hilse-protestiert-gegen-polizeiuebergriff/"
461,"https://afdbundestag.de/die-wasserstrategie-der-deutschen-entwicklungszusammenarbeit-v-nachfrage-zur-antwort-der-bundesregierung-auf-die-kleine-anfrage-auf-bundestagsdrucksache-19-22042/"
461,"https://afdbundestag.de/baumann-vorgehen-der-polizei-gegen-afd-abgeordneten-hilse-muss-lueckenlos-aufgeklaert-werden/"
461,"https://afdbundestag.de/spaniel-regierung-beharrt-beim-autogipfel-auf-ihrem-irrweg/"
461,"https://afdbundestag.de/beatrix-von-storch-altparteien-folgen-dem-afd-antrag-auf-verbot-der-grauen-woelfe/"
462,"https://afdbundestag.de/protschka-kloeckners-neues-gesetz-verschaerft-den-preisdruck-auf-die-landwirtschaft/"
462,"https://afdbundestag.de/spangenberg-mit-dem-3-bevoelkerungsschutzgesetz-beraubt-sich-der-bundestag-seines-mitspracherechts-in-wesentlichen-fragen-von-freiheitsrechten/"
462,"https://afdbundestag.de/afd-abgeordneter-von-polizei-niedergerungen-afd-fraktion-im-bundestag/"
462,"https://afdbundestag.de/nein-zum-corona-ermaechtigungsgesetz-gottfried-curio-afd-fraktion-im-bundestag/"
462,"https://afdbundestag.de/eine-ressortuebergreifende-nationale-sicherheitsstrategie-erarbeiten-den-bundessicherheitsrat-zum-nationalen-sicherheitsrat-ausbauen/"
462,"https://afdbundestag.de/keine-deutschen-haftungen-fuer-kredite-aus-next-generation-eu/"
462,"https://afdbundestag.de/ausarbeitung-und-durchfuehrung-einer-informations-und-aufklaerungskampagne-fuer-die-bevoelkerung-zu-den-funktions-und-wirkmechanismen-kuenstlicher-intelligenz-durch-die-bundesregierung/"
462,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-tschad-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
463,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-bundesrepublik-nigeria-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
463,"https://afdbundestag.de/das-erbe-der-friedlichen-revolution-bewahren-den-gesetzentwurf-zur-aufloesung-der-stasi-unterlagen-behoerde-zurueckziehen-und-grundlegend-ueberarbeiten/"
463,"https://afdbundestag.de/planungsbeschleunigung-ausbau-von-gigabit-netzen-vorantreiben/"
463,"https://afdbundestag.de/jaehrlicher-bericht-der-bundesregierung-ueber-digitalpolitisch-relevante-haushaltsposten/"
463,"https://afdbundestag.de/effizienz-und-transparenz-der-saeule-1-corona-start-up-hilfen/"
463,"https://afdbundestag.de/sachkundenachweis-und-aufsicht-von-finanzanlagenvermittlern-und-honorarfinanzanlagenberater-zielgerichtet-durch-industrie-und-handelskammern-gewaehrleisten-bundesanstalt-fuer-finanzdienstle/"
463,"https://afdbundestag.de/effizienz-und-transparenz-der-saeule-2-corona-start-up-hilfen-2/"
463,"https://afdbundestag.de/reduzierung-des-zeitraums-zum-verpflichtenden-wechsel-der-abschlusspruefer-und-erhoehung-der-haftungsgrenze/"
464,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-islamischen-republik-mauretanien-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
464,"https://afdbundestag.de/haeusliche-gewalt-hilfe-auch-in-der-corona-zeit-gewaehrleisten/"
464,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-kamerun-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
464,"https://afdbundestag.de/restitution-von-sammlungsgut-aus-kolonialem-kontext-stoppen-2/"
464,"https://afdbundestag.de/die-organisation-fuer-sicherheit-und-zusammenarbeit-in-europa-auf-der-grundlage-der-prinzipien-der-konferenz-fuer-sicherheit-und-zusammenarbeit-reformieren/"
464,"https://afdbundestag.de/reaktivierung-der-wehrpflicht/"
464,"https://afdbundestag.de/umsetzung-des-uebereinkommens-des-europarats-zur-verhuetung-und-bekaempfung-von-gewalt-gegen-frauen-und-haeuslicher-gewalt-bei-zwangsheiraten-von-frauen-in-der-bundesrepublik-deutschland/"
464,"https://afdbundestag.de/einfuehrung-der-digitalwaehrung-libra-facebook-bis-ende-2020/"
465,"https://afdbundestag.de/gesundheitliche-beschwerden-bei-soldaten-durch-druckwellen/"
465,"https://afdbundestag.de/deutsche-entwicklungszusammenarbeit-mit-der-republik-ghana-versorgungslage-der-bevoelkerung-in-den-sektoren-wasser-nahrung-und-energie/"
465,"https://afdbundestag.de/aktueller-arbeitsstand-der-bundeskontaktstelle-lieferketten/"
465,"https://afdbundestag.de/schielke-ziesing-deutsche-rentenversicherung-bestaetigt-sorge-der-afd-fraktion/"
465,"https://afdbundestag.de/frohnmaier-muellers-entwicklungshelfer-helfen-sich-selbst-statt-anderen/"
465,"https://afdbundestag.de/teilhabe-am-arbeitsleben-von-menschen-mit-behinderung/"
465,"https://afdbundestag.de/impfstoffe-zum-schutz-vor-covid-19/"
465,"https://afdbundestag.de/erwerb-von-schusswaffen-durch-bundesministerien-und-bundesbehoerden-bei-thueringer-unternehmen/"
